OTU,MCA1,MCA2,MCA3,MCA4,MCA5,MCG1,MCG2,MCG3,MCG4,MCG5,sum,taxonomy
OTU26898,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Lecanicillium; s__Lecanicillium_fusisporum_SH212442.07FU
OTU5884,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH480184.07FU
OTU5885,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU5888,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__Dothideomycetes_sp_SH475473.07FU
OTU10854,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae
OTU10855,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Cystofilobasidiaceae
OTU10856,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10857,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10850,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10851,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora
OTU10852,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10853,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10858,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10859,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24637,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota
OTU24636,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU20994,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales
OTU20995,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota
OTU20992,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__Glomeraceae_sp_SH001352.07FU
OTU24632,0,0,0,0,0,0,1,0,0,0,1,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp_SH176293.07FU
OTU20990,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24630,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20998,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Simplicillium; s__Simplicillium_sp_SH191152.07FU
OTU20999,0,0,0,0,0,0,1,0,0,1,2,k__Fungi
OTU23948,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23949,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU23944,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23945,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23946,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23947,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23940,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23941,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU23942,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae
OTU23943,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU8467,10,0,1,0,4,0,0,0,0,0,15,k__Fungi
OTU8466,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU8465,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_ambigua_SH018335.07FU
OTU8464,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU8463,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU8462,0,0,0,0,0,0,0,0,0,11,11,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH463006.07FU
OTU8461,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH013379.07FU
OTU8460,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU8469,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU8468,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23368,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes
OTU23369,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23360,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU23361,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23362,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23363,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Acaulosporaceae; g__Entrophospora; s__Entrophospora_sp_SH457588.07FU
OTU23364,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Sporobolomyces; s__Sporobolomyces_coprosmicola_SH181612.07FU
OTU23365,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__unidentified
OTU23366,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23367,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_SH478518.07FU
OTU29,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU28,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU25,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU27,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU21,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22,0,0,0,0,0,1,0,0,0,0,1,k__Fungi
OTU28859,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU28858,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU28857,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU28856,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__unidentified; s__Phaeosphaeriaceae_sp_SH183022.07FU
OTU28855,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU28854,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU28853,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU2658,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp_SH465267.07FU
OTU28851,0,4,0,0,0,0,0,0,1,0,5,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH181896.07FU
OTU28850,3,0,2,0,0,0,0,0,0,0,5,k__Fungi
OTU31092,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU2652,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU2653,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU30390,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU26468,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__unidentified; f__unidentified; g__unidentified
OTU26469,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU26464,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU26465,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26466,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26467,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_SH468067.07FU
OTU26460,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae
OTU26461,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_SH468536.07FU
OTU26462,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__Sordariomycetes_sp_SH190979.07FU
OTU26463,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__unidentified; g__unidentified; s__Xylariales_sp_SH203045.07FU
OTU30489,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Vibrisseaceae; g__Phialocephala; s__Phialocephala_xalapensis_SH181581.07FU
OTU30488,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU30485,0,0,4,0,0,12,0,0,0,0,16,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_SH203654.07FU
OTU30484,0,0,0,1,0,0,0,0,9,7,17,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_SH020958.07FU
OTU30487,14,17,0,4,0,0,0,0,0,0,35,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
OTU30486,3,2,0,1,0,0,0,0,0,0,6,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_SH210932.07FU
OTU30481,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_SH186610.07FU
OTU30480,0,3,4,0,0,0,0,0,0,0,7,k__Fungi
OTU30483,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae_sedis; g__Phoma; s__Phoma_sp_SH019533.07FU
OTU30482,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenaceae; g__Auxarthron; s__Auxarthron_sp_SH030864.07FU
OTU32083,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae_sedis; g__Leptodontidium; s__Leptodontidium_trabinellum_SH019513.07FU
OTU32082,0,0,0,0,0,7,0,0,0,1,8,k__Fungi
OTU26288,0,0,1,0,0,0,36,0,0,1,38,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
OTU26289,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26280,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26281,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__unidentified; s__Pyronemataceae_sp_SH213660.07FU
OTU26282,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU26283,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Trichosporon; s__Trichosporon_debeurmannianum_SH196649.07FU
OTU26284,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU26285,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26286,26,41,79,36,65,9,95,119,104,41,615,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Ilyonectria
OTU26287,0,0,0,0,0,0,85,0,0,0,85,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU29029,5,9,0,0,0,0,0,0,0,0,14,k__Fungi
OTU29028,1,0,0,0,0,0,0,0,0,0,1,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Ascobolaceae; g__Ascobolus
OTU22905,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mucorales; f__Cunninghamellaceae; g__Absidia; s__Absidia_cylindrospora_SH199695.07FU
OTU22904,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU22903,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22902,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified
OTU22901,0,0,0,2,0,9,0,4,0,0,15,k__Fungi
OTU22900,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU29021,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU29020,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Cryptococcus; s__Cryptococcus_podzolicus_SH181879.07FU
OTU29023,4,1,11,4,9,8,344,279,186,42,888,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae
OTU29022,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29025,0,0,0,0,0,1,0,0,0,0,1,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU15653,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29027,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU29026,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU32088,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU12388,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae
OTU33357,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH483390.07FU
OTU9781,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU9780,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_sp_SH187873.07FU
OTU9783,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH458120.07FU
OTU9782,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes
OTU9785,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU9784,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kazachstania; s__Kazachstania_servazzii_SH183831.07FU
OTU9787,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU9786,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU9789,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Basidiomycota_sp_SH030888.07FU
OTU9788,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae
OTU33358,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU12387,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Cuphophyllus; s__Cuphophyllus_lacmus_SH020555.07FU
OTU9259,0,0,0,0,0,0,0,0,0,0,0,k__Protista; p__Cercozoa; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Cercozoa_sp_SH457238.07FU
OTU9258,0,0,1,0,0,0,0,0,0,0,1,k__Fungi
OTU20509,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis
OTU20508,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_SH214904.07FU
OTU20505,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae
OTU20504,0,0,0,0,0,0,0,0,0,3,3,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Microascaceae; g__unidentified; s__Microascaceae_sp_SH194818.07FU
OTU20507,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales
OTU9250,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Chytridiomycota; c__Chytridiomycetes
OTU20501,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__unidentified; g__unidentified; s__Archaeosporales_sp_SH217164.07FU
OTU20500,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota
OTU9255,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma
OTU20502,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_angulospora_SH016579.07FU
OTU31543,0,0,0,0,0,0,0,0,0,1,1,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
OTU14598,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis
OTU28080,3,2,0,0,0,0,0,0,0,2,7,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Plectosphaerellaceae; g__Verticillium; s__Verticillium_sp_SH477440.07FU
OTU28081,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Ascobolaceae; g__Ascobolus; s__Ascobolus_sp_SH022131.07FU
OTU34560,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34561,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces
OTU28084,0,0,0,0,0,77,41,37,134,28,317,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__unidentified; g__unidentified; s__Coniochaetales_sp_SH191396.07FU
OTU34567,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34564,5,0,0,0,0,0,0,0,0,0,5,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH456139.07FU
OTU34565,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU28088,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__unidentified; g__unidentified; s__Xylariales_sp_SH020017.07FU
OTU28089,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34568,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU34569,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22392,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU26432,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes
OTU26431,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU22391,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__unidentified; g__unidentified
OTU14593,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22396,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Acaulosporaceae; g__Entrophospora; s__Entrophospora_sp_SH457588.07FU
OTU31548,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Mastigosporium; s__Mastigosporium_album_SH213616.07FU
OTU22397,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26435,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Annulatascaceae; g__Conlarium; s__Conlarium_sp_SH020437.07FU
OTU26434,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU31428,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
OTU31429,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Curreya
OTU31424,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified
OTU31425,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31426,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Rhytismatales; f__Rhytismataceae; g__Lophodermium; s__Lophodermium_agathidis_SH182289.07FU
OTU31427,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU31420,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31421,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31422,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae_sedis; g__Scleropezicula; s__Scleropezicula_sp_SH013284.07FU
OTU31423,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU22399,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Capronia; s__Capronia_coronata_SH202280.07FU
OTU32199,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Purpureocillium
OTU32198,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU32195,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU32194,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU32197,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Ilyonectria
OTU32196,0,2,9,2,20,0,0,0,0,0,33,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiaceae; g__Capnodium; s__Capnodium_sp_SH178402.07FU
OTU32191,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
OTU32190,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU32193,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Gyoerffyella; s__Gyoerffyella_sp_SH184430.07FU
OTU32192,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae
OTU16950,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
OTU35213,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Hannaella; s__Hannaella_coprosmae_SH219462.07FU
OTU35212,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces
OTU35211,0,0,0,0,0,0,0,8,0,0,8,k__Fungi
OTU35210,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces
OTU35217,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU35216,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU35215,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU35214,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU35219,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp_SH215128.07FU
OTU35218,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29847,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales
OTU29846,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae
OTU29845,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29844,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU29843,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29842,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes
OTU29841,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Apiosporaceae; g__Arthrinium
OTU29840,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29849,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29848,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified; s__Sordariales_sp_SH025105.07FU
OTU1839,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
